Gradient Profiler Text Data File: 20240419_MV_A_30.csv
Date: 2024-04-19
Time: 15:13:04

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
21.36, 0.065364, , 
21.39, 0.065167, , 
21.42, 0.065209, , 
21.45, 0.065110, , 
21.48, 0.064882, , 
21.51, 0.064720, , 
21.55, 0.064733, , 
21.57, 0.064723, , 
21.60, 0.064635, , 
21.63, 0.064543, , 
21.66, 0.064539, , 
21.69, 0.064409, , 
21.72, 0.064248, , 
21.76, 0.064178, , 
21.78, 0.064194, , 
21.81, 0.064133, , 
21.84, 0.064108, , 
21.87, 0.064098, , 
21.90, 0.064190, , 
21.93, 0.064159, , 
21.96, 0.064070, , 
21.99, 0.064114, , 
22.02, 0.064200, , 
22.05, 0.064117, , 
22.08, 0.064035, , 
22.12, 0.064133, , 
22.14, 0.064241, , 
22.17, 0.064336, , 
22.20, 0.064432, , 
22.23, 0.064609, , 
22.26, 0.064638, , 
22.29, 0.064660, , 
22.32, 0.064746, , 
22.35, 0.064939, , 
22.38, 0.065167, , 
22.39, 0.065177, 7, 0.586
22.41, 0.065307, , 
22.44, 0.065440, , 
22.47, 0.065688, , 
22.50, 0.066014, , 
22.53, 0.066182, , 
22.56, 0.066423, , 
22.59, 0.066817, , 
22.62, 0.067147, , 
22.65, 0.067486, , 
22.68, 0.067946, , 
22.71, 0.068495, , 
22.74, 0.068961, , 
22.77, 0.069608, , 
22.80, 0.070265, , 
22.83, 0.071013, , 
22.86, 0.071797, , 
22.89, 0.072650, , 
22.92, 0.073827, , 
22.95, 0.074950, , 
22.98, 0.076199, , 
23.01, 0.077671, , 
23.04, 0.079219, , 
23.07, 0.080957, , 
23.10, 0.082730, , 
23.13, 0.084586, , 
23.16, 0.087006, , 
23.19, 0.089338, , 
23.22, 0.092224, , 
23.25, 0.094911, , 
23.29, 0.098045, , 
23.31, 0.101359, , 
23.34, 0.104753, , 
23.37, 0.109051, , 
23.40, 0.113130, , 
23.43, 0.117447, , 
23.46, 0.122602, , 
23.49, 0.126598, , 
23.52, 0.132501, , 
23.55, 0.137843, , 
23.58, 0.143273, , 
23.61, 0.150061, , 
23.64, 0.156173, , 
23.67, 0.163545, , 
23.70, 0.168820, , 
23.73, 0.175383, , 
23.76, 0.183439, , 
23.79, 0.190360, , 
23.82, 0.197250, , 
23.85, 0.205529, , 
23.88, 0.212555, , 
23.91, 0.220773, , 
23.94, 0.226673, , 
23.97, 0.233734, , 
24.00, 0.241927, , 
24.03, 0.248737, , 
24.06, 0.256492, , 
24.09, 0.263039, , 
24.12, 0.269326, , 
24.15, 0.275340, , 
24.18, 0.281224, , 
24.21, 0.287923, , 
24.24, 0.293366, , 
24.27, 0.298498, , 
24.30, 0.303446, , 
24.33, 0.308861, , 
24.36, 0.313225, , 
24.39, 0.318009, , 
24.42, 0.321831, , 
24.45, 0.324825, , 
24.48, 0.328670, , 
24.51, 0.331585, , 
24.54, 0.334715, , 
24.57, 0.337104, , 
24.60, 0.339194, , 
24.63, 0.340964, , 
24.66, 0.342563, , 
24.69, 0.344196, , 
24.72, 0.345262, , 
24.75, 0.346064, , 
24.78, 0.346784, , 
24.81, 0.347235, , 
24.84, 0.347514, , 
24.87, 0.347555, , 
24.90, 0.347520, , 
24.93, 0.347346, , 
24.96, 0.347032, , 
24.99, 0.346512, , 
25.02, 0.345757, , 
25.05, 0.345106, , 
25.08, 0.343968, , 
25.11, 0.342832, , 
25.14, 0.341541, , 
25.17, 0.340368, , 
25.20, 0.338912, , 
25.23, 0.337415, , 
25.26, 0.335879, , 
25.29, 0.333973, , 
25.32, 0.332140, , 
25.35, 0.330233, , 
25.38, 0.328035, , 
25.41, 0.326056, , 
25.44, 0.323848, , 
25.47, 0.321577, , 
25.50, 0.319268, , 
25.53, 0.316512, , 
25.56, 0.313961, , 
25.58, 0.311820, 8, 0.585
25.59, 0.310973, , 
25.62, 0.308528, , 
25.65, 0.306390, , 
25.68, 0.303357, , 
25.71, 0.300861, , 
25.74, 0.297956, , 
25.77, 0.295326, , 
25.80, 0.292500, , 
25.83, 0.289347, , 
25.86, 0.287288, , 
25.89, 0.283990, , 
25.92, 0.281106, , 
25.95, 0.278499, , 
25.98, 0.275628, , 
26.01, 0.272583, , 
26.04, 0.269319, , 
26.07, 0.267093, , 
26.10, 0.264362, , 
26.13, 0.261006, , 
26.16, 0.258123, , 
26.19, 0.254919, , 
26.22, 0.252109, , 
26.25, 0.249108, , 
26.28, 0.246447, , 
26.31, 0.243497, , 
26.34, 0.240268, , 
26.37, 0.237384, , 
26.40, 0.234527, , 
26.43, 0.231313, , 
26.46, 0.228468, , 
26.49, 0.225509, , 
26.52, 0.222714, , 
26.55, 0.220120, , 
26.58, 0.217052, , 
26.61, 0.214296, , 
26.64, 0.211165, , 
26.67, 0.208650, , 
26.70, 0.206560, , 
26.73, 0.203581, , 
26.76, 0.201037, , 
26.79, 0.198208, , 
26.82, 0.195759, , 
26.85, 0.193272, , 
26.88, 0.190535, , 
26.91, 0.188625, , 
26.94, 0.185971, , 
26.97, 0.183684, , 
27.00, 0.181549, , 
27.03, 0.179113, , 
27.06, 0.176975, , 
27.09, 0.174501, , 
27.12, 0.172832, , 
27.15, 0.170739, , 
27.18, 0.168350, , 
27.21, 0.166308, , 
