Gradient Profiler Text Data File: 20231116_BY4742_40C.csv
Date: 2023-11-16
Time: 17:45:00

User: jared
Experiment name: 20231116_BY4742_30
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
16.44, 0.081991, , 
16.47, 0.081782, , 
16.50, 0.081627, , 
16.53, 0.081398, , 
16.56, 0.081144, , 
16.59, 0.080884, , 
16.62, 0.080694, , 
16.65, 0.080421, , 
16.68, 0.080063, , 
16.71, 0.079857, , 
16.74, 0.079520, , 
16.77, 0.079165, , 
16.80, 0.078829, , 
16.83, 0.078458, , 
16.86, 0.078160, , 
16.89, 0.077808, , 
16.92, 0.077443, , 
16.95, 0.077113, , 
16.98, 0.076764, , 
17.01, 0.076453, , 
17.04, 0.076006, , 
17.07, 0.075590, , 
17.10, 0.075318, , 
17.13, 0.074966, , 
17.16, 0.074642, , 
17.19, 0.074223, , 
17.22, 0.073858, , 
17.25, 0.073475, , 
17.28, 0.073043, , 
17.31, 0.072777, , 
17.34, 0.072428, , 
17.37, 0.072136, , 
17.40, 0.071838, , 
17.43, 0.071480, , 
17.46, 0.071150, , 
17.49, 0.070702, , 
17.52, 0.070398, , 
17.55, 0.070068, , 
17.58, 0.069735, , 
17.61, 0.069418, , 
17.64, 0.069056, , 
17.67, 0.068771, , 
17.70, 0.068463, , 
17.73, 0.068098, , 
17.76, 0.067753, , 
17.79, 0.067381, , 
17.82, 0.067115, , 
17.85, 0.066807, , 
17.88, 0.066455, , 
17.91, 0.066208, , 
17.94, 0.066024, , 
17.97, 0.065732, , 
18.00, 0.065427, , 
18.03, 0.065075, , 
18.06, 0.064818, , 
18.09, 0.064479, , 
18.12, 0.064222, , 
18.15, 0.063940, , 
18.18, 0.063677, , 
18.21, 0.063458, , 
18.24, 0.063210, , 
18.27, 0.062985, , 
18.30, 0.062782, , 
18.33, 0.062598, , 
18.36, 0.062367, , 
18.39, 0.062132, , 
18.42, 0.061916, , 
18.45, 0.061716, , 
18.48, 0.061472, , 
18.51, 0.061244, , 
18.54, 0.061126, , 
18.57, 0.060961, , 
18.60, 0.060768, , 
18.63, 0.060574, , 
18.66, 0.060390, , 
18.69, 0.060191, , 
18.72, 0.060016, , 
18.75, 0.059889, , 
18.78, 0.059715, , 
18.81, 0.059594, , 
18.84, 0.059452, , 
18.87, 0.059245, , 
18.90, 0.059125, , 
18.93, 0.059030, , 
18.96, 0.058947, , 
18.99, 0.058817, , 
19.02, 0.058687, , 
19.05, 0.058598, , 
19.08, 0.058513, , 
19.11, 0.058383, , 
19.14, 0.058262, , 
19.17, 0.058135, , 
19.19, 0.058081, 6, 0.584
19.20, 0.058046, , 
19.23, 0.057967, , 
19.26, 0.057840, , 
19.29, 0.057669, , 
19.32, 0.057558, , 
19.35, 0.057533, , 
19.38, 0.057485, , 
19.41, 0.057371, , 
19.44, 0.057219, , 
19.47, 0.057073, , 
19.50, 0.057012, , 
19.53, 0.056981, , 
19.56, 0.056905, , 
19.59, 0.056746, , 
19.62, 0.056632, , 
19.65, 0.056543, , 
19.68, 0.056454, , 
19.71, 0.056438, , 
19.74, 0.056419, , 
19.77, 0.056267, , 
19.80, 0.056131, , 
19.83, 0.056016, , 
19.86, 0.055953, , 
19.89, 0.055905, , 
19.92, 0.055883, , 
19.95, 0.055880, , 
19.98, 0.055804, , 
20.01, 0.055690, , 
20.04, 0.055569, , 
20.07, 0.055464, , 
20.10, 0.055426, , 
20.13, 0.055341, , 
20.16, 0.055198, , 
20.20, 0.055081, , 
20.22, 0.054982, , 
20.25, 0.054900, , 
20.28, 0.054805, , 
20.31, 0.054754, , 
20.34, 0.054646, , 
20.37, 0.054513, , 
20.40, 0.054421, , 
20.43, 0.054361, , 
20.46, 0.054275, , 
20.49, 0.054180, , 
20.52, 0.054021, , 
20.55, 0.053917, , 
20.58, 0.053828, , 
20.61, 0.053745, , 
20.64, 0.053580, , 
20.67, 0.053447, , 
20.70, 0.053358, , 
20.73, 0.053298, , 
20.76, 0.053263, , 
20.79, 0.053257, , 
20.82, 0.053241, , 
20.85, 0.053143, , 
20.88, 0.053016, , 
20.91, 0.052892, , 
20.94, 0.052829, , 
20.97, 0.052762, , 
21.00, 0.052737, , 
21.03, 0.052743, , 
21.06, 0.052721, , 
21.09, 0.052721, , 
21.12, 0.052705, , 
21.15, 0.052733, , 
21.18, 0.052759, , 
21.21, 0.052746, , 
21.24, 0.052730, , 
21.27, 0.052733, , 
21.30, 0.052724, , 
21.33, 0.052705, , 
21.36, 0.052708, , 
21.39, 0.052727, , 
21.42, 0.052708, , 
21.45, 0.052733, , 
21.48, 0.052816, , 
21.51, 0.052959, , 
21.54, 0.053073, , 
21.57, 0.053228, , 
