Gradient Profiler Text Data File: 2025_1_28_C5_SH.csv
Date: 2025-01-28
Time: 18:20:59

User: Jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
16.41, 0.052315, , 
16.44, 0.052197, , 
16.47, 0.052134, , 
16.50, 0.052181, , 
16.53, 0.052055, , 
16.56, 0.051982, , 
16.59, 0.052083, , 
16.62, 0.052191, , 
16.65, 0.052140, , 
16.68, 0.052048, , 
16.71, 0.052131, , 
16.75, 0.052258, , 
16.77, 0.052312, , 
16.80, 0.052372, , 
16.83, 0.052568, , 
16.86, 0.052664, , 
16.89, 0.052657, , 
16.92, 0.052762, , 
16.95, 0.052908, , 
16.98, 0.053070, , 
17.01, 0.053079, , 
17.04, 0.053152, , 
17.07, 0.053415, , 
17.10, 0.053599, , 
17.13, 0.053767, , 
17.16, 0.053850, , 
17.19, 0.054177, , 
17.22, 0.054579, , 
17.25, 0.054703, , 
17.28, 0.054957, , 
17.31, 0.055363, , 
17.34, 0.055680, , 
17.37, 0.055988, , 
17.40, 0.056197, , 
17.43, 0.056533, , 
17.46, 0.056946, , 
17.49, 0.057250, , 
17.52, 0.057717, , 
17.55, 0.058398, , 
17.58, 0.059004, , 
17.61, 0.059426, , 
17.64, 0.059940, , 
17.67, 0.060613, , 
17.70, 0.061231, , 
17.73, 0.061704, , 
17.76, 0.062313, , 
17.79, 0.063153, , 
17.82, 0.063813, , 
17.85, 0.064539, , 
17.88, 0.065133, , 
17.91, 0.065868, , 
17.94, 0.066538, , 
17.97, 0.067210, , 
18.00, 0.067924, , 
18.03, 0.068777, , 
18.06, 0.069408, , 
18.09, 0.070109, , 
18.12, 0.070839, , 
18.15, 0.071562, , 
18.18, 0.072114, , 
18.21, 0.072824, , 
18.24, 0.073560, , 
18.27, 0.074188, , 
18.30, 0.074702, , 
18.33, 0.075169, , 
18.36, 0.075787, , 
18.39, 0.076526, , 
18.42, 0.077088, , 
18.45, 0.077455, , 
18.48, 0.078004, , 
18.51, 0.078547, , 
18.54, 0.078857, , 
18.57, 0.079171, , 
18.60, 0.079644, , 
18.63, 0.079923, , 
18.66, 0.080142, , 
18.69, 0.080361, , 
18.72, 0.080650, , 
18.75, 0.080849, , 
18.78, 0.080945, , 
18.81, 0.081138, , 
18.84, 0.081328, , 
18.87, 0.081303, , 
18.90, 0.081205, , 
18.94, 0.081116, , 
18.96, 0.081078, , 
18.99, 0.080951, , 
19.02, 0.080646, , 
19.05, 0.080491, , 
19.08, 0.080488, , 
19.11, 0.080263, , 
19.14, 0.080018, , 
19.17, 0.079746, , 
19.19, 0.079733, 6, 0.585
19.20, 0.079708, , 
19.23, 0.079222, , 
19.26, 0.078772, , 
19.29, 0.078442, , 
19.32, 0.078179, , 
19.35, 0.077792, , 
19.38, 0.077370, , 
19.41, 0.076913, , 
19.44, 0.076539, , 
19.47, 0.076060, , 
19.50, 0.075597, , 
19.53, 0.075254, , 
19.56, 0.074927, , 
19.59, 0.074391, , 
19.62, 0.073833, , 
19.65, 0.073427, , 
19.68, 0.073031, , 
19.71, 0.072450, , 
19.74, 0.072009, , 
19.77, 0.071806, , 
19.80, 0.071502, , 
19.84, 0.071055, , 
19.86, 0.070582, , 
19.89, 0.070258, , 
19.92, 0.069948, , 
19.95, 0.069345, , 
19.98, 0.068872, , 
20.01, 0.068466, , 
20.04, 0.068111, , 
20.07, 0.067600, , 
20.10, 0.067086, , 
20.13, 0.066718, , 
20.16, 0.066122, , 
20.19, 0.065681, , 
20.22, 0.065361, , 
20.25, 0.065015, , 
20.28, 0.064558, , 
20.31, 0.064111, , 
20.34, 0.063784, , 
20.37, 0.063629, , 
20.40, 0.063061, , 
20.43, 0.062474, , 
20.46, 0.062173, , 
20.49, 0.061929, , 
20.52, 0.061507, , 
20.55, 0.061114, , 
20.58, 0.060835, , 
20.61, 0.060590, , 
20.64, 0.060245, , 
20.67, 0.059740, , 
20.70, 0.059433, , 
20.73, 0.059163, , 
20.76, 0.058760, , 
20.79, 0.058383, , 
20.82, 0.058192, , 
20.85, 0.057831, , 
20.88, 0.057533, , 
20.91, 0.057279, , 
20.94, 0.057111, , 
20.97, 0.056889, , 
21.00, 0.056479, , 
21.03, 0.056124, , 
21.06, 0.055959, , 
21.09, 0.055753, , 
21.12, 0.055528, , 
21.15, 0.055265, , 
21.18, 0.055077, , 
21.21, 0.054840, , 
21.24, 0.054494, , 
21.27, 0.054399, , 
21.30, 0.054180, , 
21.33, 0.053923, , 
21.36, 0.053612, , 
21.39, 0.053431, , 
21.42, 0.053355, , 
21.45, 0.053181, , 
21.48, 0.052949, , 
21.51, 0.052819, , 
21.54, 0.052651, , 
21.57, 0.052603, , 
21.60, 0.052565, , 
21.63, 0.052518, , 
21.66, 0.052461, , 
21.69, 0.052283, , 
21.72, 0.052194, , 
21.75, 0.052239, , 
21.78, 0.052340, , 
21.81, 0.052188, , 
21.84, 0.052064, , 
21.87, 0.052178, , 
21.90, 0.052381, , 
21.93, 0.052413, , 
21.96, 0.052483, , 
21.99, 0.052746, , 
22.02, 0.053089, , 
22.05, 0.053219, , 
22.08, 0.053396, , 
22.11, 0.053847, , 
22.14, 0.054326, , 
22.17, 0.054773, , 
22.20, 0.055493, , 
22.23, 0.056204, , 
22.26, 0.057009, , 
22.29, 0.057669, , 
22.32, 0.058671, , 
22.35, 0.059940, , 
22.38, 0.061158, , 
22.39, 0.061574, 7, 0.586
22.41, 0.062665, , 
22.44, 0.064168, , 
22.47, 0.065951, , 
22.50, 0.068127, , 
22.53, 0.069773, , 
22.56, 0.072031, , 
22.59, 0.074975, , 
22.62, 0.077586, , 
22.65, 0.080837, , 
22.68, 0.084056, , 
22.71, 0.087507, , 
22.74, 0.091193, , 
22.77, 0.094996, , 
22.80, 0.099840, , 
22.83, 0.104290, , 
22.86, 0.108889, , 
22.89, 0.114504, , 
22.92, 0.119785, , 
22.95, 0.125257, , 
22.98, 0.130788, , 
23.01, 0.136615, , 
23.04, 0.143831, , 
23.07, 0.150201, , 
23.10, 0.157572, , 
23.13, 0.164183, , 
23.16, 0.169860, , 
23.19, 0.178022, , 
23.22, 0.184936, , 
23.25, 0.193038, , 
23.28, 0.200213, , 
23.31, 0.207467, , 
23.35, 0.215596, , 
23.37, 0.221296, , 
23.40, 0.229445, , 
23.43, 0.236468, , 
23.46, 0.243132, , 
23.49, 0.250748, , 
23.52, 0.257231, , 
23.55, 0.263404, , 
23.58, 0.269269, , 
23.61, 0.275051, , 
23.64, 0.281522, , 
23.67, 0.286698, , 
23.70, 0.292446, , 
23.73, 0.297147, , 
23.77, 0.301546, , 
23.79, 0.305717, , 
23.82, 0.309476, , 
23.85, 0.313685, , 
23.88, 0.317025, , 
23.91, 0.319991, , 
23.94, 0.322963, , 
23.97, 0.324857, , 
24.00, 0.327283, , 
24.03, 0.328907, , 
24.06, 0.330303, , 
24.09, 0.331645, , 
24.12, 0.332485, , 
24.15, 0.333164, , 
24.18, 0.333342, , 
24.21, 0.333469, , 
24.24, 0.333345, , 
24.27, 0.332837, , 
24.30, 0.331959, , 
24.33, 0.331093, , 
24.36, 0.329954, , 
24.39, 0.328578, , 
24.42, 0.326928, , 
24.45, 0.324885, , 
24.48, 0.323043, , 
24.51, 0.320930, , 
24.54, 0.318348, , 
24.57, 0.316074, , 
24.60, 0.313641, , 
24.63, 0.310948, , 
24.66, 0.308160, , 
24.69, 0.305384, , 
24.72, 0.302060, , 
24.75, 0.298949, , 
24.78, 0.295815, , 
24.81, 0.292224, , 
24.84, 0.289096, , 
24.87, 0.285160, , 
24.90, 0.281842, , 
24.93, 0.279130, , 
24.96, 0.275165, , 
24.99, 0.271638, , 
25.02, 0.267616, , 
25.05, 0.264194, , 
25.08, 0.260704, , 
25.11, 0.257133, , 
25.14, 0.253593, , 
25.17, 0.249787, , 
25.20, 0.246393, , 
25.23, 0.242875, , 
25.26, 0.239015, , 
25.29, 0.235862, , 
25.32, 0.232538, , 
25.35, 0.229128, , 
25.38, 0.225791, , 
25.41, 0.222216, , 
25.44, 0.218987, , 
25.47, 0.215815, , 
25.50, 0.212390, , 
25.53, 0.210046, , 
25.56, 0.206547, , 
25.59, 0.203581, 8, 0.585
25.59, 0.203108, , 
25.62, 0.200393, , 
25.65, 0.197710, , 
25.68, 0.194979, , 
25.71, 0.192276, , 
25.74, 0.189694, , 
25.77, 0.186754, , 
25.80, 0.184172, , 
25.83, 0.181663, , 
25.86, 0.178926, , 
25.89, 0.177003, , 
25.92, 0.174241, , 
25.95, 0.171874, , 
25.98, 0.169727, , 
26.01, 0.167190, , 
26.04, 0.165026, , 
26.07, 0.162822, , 
26.10, 0.160452, , 
26.13, 0.158746, , 
26.16, 0.156265, , 
26.19, 0.154327, , 
26.22, 0.152199, , 
26.25, 0.150343, , 
26.28, 0.148523, , 
26.31, 0.146762, , 
26.34, 0.145065, , 
26.37, 0.143016, , 
26.40, 0.141205, , 
26.43, 0.139479, , 
26.46, 0.137576, , 
26.49, 0.135879, , 
26.52, 0.134151, , 
26.55, 0.132542, , 
26.58, 0.131042, , 
26.61, 0.129171, , 
26.64, 0.127563, , 
26.67, 0.125808, , 
26.70, 0.124403, , 
26.73, 0.123128, , 
26.76, 0.121387, , 
26.79, 0.120045, , 
26.82, 0.118383, , 
26.85, 0.116873, , 
26.88, 0.115458, , 
26.91, 0.114044, , 
26.94, 0.112861, , 
26.97, 0.111462, , 
27.00, 0.109952, , 
27.03, 0.108617, , 
27.06, 0.107471, , 
27.09, 0.106399, , 
27.12, 0.104864, , 
27.15, 0.103821, , 
