Gradient Profiler Text Data File: 2-C2_SH_42_012126.csv
Date: 2026-01-21
Time: 15:41:29

User: Karen
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
22.32, 0.074280, , 
22.35, 0.073970, , 
22.38, 0.073665, 7, 0.586
22.39, 0.073646, , 
22.41, 0.073554, , 
22.44, 0.073427, , 
22.48, 0.073186, , 
22.50, 0.073008, , 
22.53, 0.072815, , 
22.56, 0.072675, , 
22.59, 0.072533, , 
22.62, 0.072409, , 
22.65, 0.072330, , 
22.68, 0.072174, , 
22.71, 0.072022, , 
22.74, 0.071952, , 
22.77, 0.071943, , 
22.80, 0.071835, , 
22.83, 0.071644, , 
22.86, 0.071562, , 
22.89, 0.071530, , 
22.92, 0.071495, , 
22.95, 0.071422, , 
22.98, 0.071445, , 
23.01, 0.071587, , 
23.04, 0.071740, , 
23.07, 0.071816, , 
23.10, 0.071870, , 
23.13, 0.072050, , 
23.16, 0.072190, , 
23.19, 0.072323, , 
23.22, 0.072634, , 
23.25, 0.072831, , 
23.28, 0.073151, , 
23.31, 0.073383, , 
23.34, 0.073751, , 
23.37, 0.074290, , 
23.40, 0.074728, , 
23.43, 0.075359, , 
23.46, 0.076063, , 
23.49, 0.076869, , 
23.52, 0.077674, , 
23.55, 0.078582, , 
23.58, 0.079876, , 
23.61, 0.081151, , 
23.64, 0.082527, , 
23.67, 0.084361, , 
23.70, 0.085867, , 
23.73, 0.088250, , 
23.76, 0.090473, , 
23.79, 0.092973, , 
23.82, 0.096367, , 
23.85, 0.099611, , 
23.88, 0.103859, , 
23.91, 0.107167, , 
23.94, 0.111129, , 
23.97, 0.117079, , 
24.00, 0.122284, , 
24.03, 0.128933, , 
24.06, 0.135131, , 
24.09, 0.141808, , 
24.12, 0.148875, , 
24.15, 0.156424, , 
24.18, 0.166022, , 
24.21, 0.174780, , 
24.24, 0.183912, , 
24.27, 0.195134, , 
24.30, 0.205250, , 
24.33, 0.215739, , 
24.36, 0.226270, , 
24.39, 0.235830, , 
24.42, 0.248924, , 
24.45, 0.259442, , 
24.48, 0.271920, , 
24.52, 0.282905, , 
24.54, 0.291218, , 
24.57, 0.305825, , 
24.60, 0.317507, , 
24.63, 0.331239, , 
24.66, 0.343137, , 
24.69, 0.354987, , 
24.72, 0.366780, , 
24.75, 0.378469, , 
24.78, 0.392042, , 
24.81, 0.403407, , 
24.84, 0.414489, , 
24.87, 0.427272, , 
24.90, 0.438384, , 
24.93, 0.449546, , 
24.96, 0.460597, , 
24.99, 0.471445, , 
25.02, 0.483555, , 
25.05, 0.493220, , 
25.08, 0.503659, , 
25.11, 0.512071, , 
25.14, 0.518779, , 
25.17, 0.527534, , 
25.20, 0.534487, , 
25.23, 0.541928, , 
25.26, 0.547733, , 
25.29, 0.553001, , 
25.32, 0.558460, , 
25.35, 0.561994, , 
25.38, 0.566479, , 
25.41, 0.569882, , 
25.44, 0.572813, , 
25.47, 0.575763, , 
25.50, 0.577942, , 
25.54, 0.579903, , 
25.56, 0.581064, , 
25.58, 0.581914, 8, 0.585
25.59, 0.582316, , 
25.62, 0.583468, , 
25.65, 0.584055, , 
25.68, 0.584286, , 
25.71, 0.584229, , 
25.75, 0.584004, , 
25.77, 0.583484, , 
25.80, 0.582637, , 
25.83, 0.581422, , 
25.86, 0.580220, , 
25.89, 0.578802, , 
