Gradient Profiler Text Data File: 20240906_yHG005_rep2_sample_5_30C.csv
Date: 2024-09-06
Time: 18:23:55

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
16.44, 0.035935, , 
16.47, 0.035929, , 
16.50, 0.035929, , 
16.53, 0.036005, , 
16.56, 0.036160, , 
16.59, 0.036290, , 
16.62, 0.036363, , 
16.65, 0.036433, , 
16.68, 0.036582, , 
16.71, 0.036721, , 
16.74, 0.036826, , 
16.77, 0.036969, , 
16.80, 0.037080, , 
16.83, 0.037213, , 
16.86, 0.037334, , 
16.89, 0.037378, , 
16.92, 0.037473, , 
16.95, 0.037670, , 
16.98, 0.037797, , 
17.01, 0.037917, , 
17.04, 0.038076, , 
17.07, 0.038212, , 
17.10, 0.038346, , 
17.13, 0.038479, , 
17.16, 0.038577, , 
17.19, 0.038732, , 
17.22, 0.038891, , 
17.25, 0.039008, , 
17.28, 0.038967, , 
17.31, 0.038999, , 
17.34, 0.039158, , 
17.37, 0.039300, , 
17.40, 0.039395, , 
17.43, 0.039453, , 
17.46, 0.039516, , 
17.49, 0.039567, , 
17.52, 0.039525, , 
17.55, 0.039522, , 
17.58, 0.039456, , 
17.61, 0.039345, , 
17.64, 0.039186, , 
17.67, 0.039104, , 
17.70, 0.039069, , 
17.73, 0.039008, , 
17.76, 0.038999, , 
17.79, 0.038980, , 
17.82, 0.038875, , 
17.85, 0.038723, , 
17.88, 0.038552, , 
17.91, 0.038463, , 
17.94, 0.038307, , 
17.97, 0.038168, , 
18.00, 0.038012, , 
18.03, 0.037841, , 
18.06, 0.037638, , 
18.09, 0.037394, , 
18.12, 0.037219, , 
18.15, 0.037134, , 
18.18, 0.036940, , 
18.21, 0.036731, , 
18.24, 0.036531, , 
18.27, 0.036204, , 
18.30, 0.035925, , 
18.33, 0.035551, , 
18.36, 0.035370, , 
18.39, 0.035129, , 
18.42, 0.034821, , 
18.45, 0.034590, , 
18.48, 0.034324, , 
18.51, 0.034174, , 
18.54, 0.033949, , 
18.57, 0.033683, , 
18.60, 0.033435, , 
18.63, 0.033232, , 
18.66, 0.033010, , 
18.69, 0.032785, , 
18.72, 0.032569, , 
18.75, 0.032325, , 
18.78, 0.032075, , 
18.81, 0.031811, , 
18.84, 0.031653, , 
18.87, 0.031370, , 
18.90, 0.031174, , 
18.93, 0.030891, , 
18.96, 0.030711, , 
19.00, 0.030530, , 
19.02, 0.030270, , 
19.05, 0.030038, , 
19.08, 0.029772, , 
19.11, 0.029585, , 
19.14, 0.029467, , 
19.17, 0.029293, , 
19.18, 0.029175, 6, 0.585
19.20, 0.029042, , 
19.23, 0.028823, , 
19.26, 0.028620, , 
19.30, 0.028519, , 
19.32, 0.028414, , 
19.35, 0.028186, , 
19.38, 0.028068, , 
19.41, 0.028002, , 
19.44, 0.027897, , 
19.47, 0.027697, , 
19.50, 0.027564, , 
19.53, 0.027444, , 
19.56, 0.027279, , 
19.59, 0.027101, , 
19.62, 0.027022, , 
19.65, 0.026908, , 
19.68, 0.026743, , 
19.71, 0.026597, , 
19.74, 0.026479, , 
19.77, 0.026371, , 
19.80, 0.026216, , 
19.83, 0.026048, , 
19.86, 0.025902, , 
19.90, 0.025823, , 
19.92, 0.025731, , 
19.95, 0.025531, , 
19.98, 0.025423, , 
20.01, 0.025366, , 
20.04, 0.025261, , 
20.07, 0.025087, , 
20.11, 0.025008, , 
20.13, 0.024969, , 
20.16, 0.024893, , 
20.19, 0.024782, , 
20.22, 0.024681, , 
20.25, 0.024570, , 
20.28, 0.024465, , 
20.31, 0.024395, , 
20.34, 0.024379, , 
20.37, 0.024395, , 
20.40, 0.024310, , 
20.43, 0.024154, , 
20.46, 0.024059, , 
20.49, 0.023964, , 
20.52, 0.023910, , 
20.55, 0.023885, , 
20.58, 0.023862, , 
20.61, 0.023856, , 
20.64, 0.023856, , 
20.67, 0.023751, , 
20.70, 0.023583, , 
20.73, 0.023536, , 
20.76, 0.023447, , 
20.79, 0.023387, , 
20.82, 0.023441, , 
20.85, 0.023422, , 
20.88, 0.023361, , 
20.91, 0.023358, , 
20.94, 0.023377, , 
20.98, 0.023336, , 
21.00, 0.023215, , 
21.03, 0.023047, , 
21.06, 0.023012, , 
21.09, 0.022974, , 
21.12, 0.022866, , 
21.15, 0.022863, , 
21.18, 0.022863, , 
21.21, 0.022857, , 
21.24, 0.022828, , 
21.27, 0.022851, , 
21.30, 0.022866, , 
21.33, 0.022873, , 
21.36, 0.022866, , 
21.39, 0.022857, , 
21.42, 0.022866, , 
21.45, 0.022841, , 
21.48, 0.022803, , 
21.51, 0.022819, , 
21.54, 0.022879, , 
21.57, 0.022844, , 
21.60, 0.022844, , 
21.63, 0.022835, , 
21.66, 0.022838, , 
21.69, 0.022828, , 
21.72, 0.022835, , 
21.75, 0.022844, , 
21.78, 0.022803, , 
21.81, 0.022787, , 
21.84, 0.022746, , 
21.87, 0.022797, , 
21.90, 0.022797, , 
21.93, 0.022790, , 
21.96, 0.022803, , 
21.99, 0.022924, , 
22.02, 0.023016, , 
22.05, 0.023066, , 
22.08, 0.023117, , 
22.11, 0.023257, , 
22.14, 0.023285, , 
22.17, 0.023257, , 
22.20, 0.023282, , 
22.23, 0.023317, , 
22.26, 0.023384, , 
22.29, 0.023485, , 
22.32, 0.023583, , 
22.35, 0.023710, , 
22.38, 0.023761, , 
22.39, 0.023755, 7, 0.587
22.41, 0.023761, , 
22.44, 0.023828, , 
22.47, 0.023881, , 
22.50, 0.023878, , 
22.53, 0.023869, , 
22.56, 0.023875, , 
22.59, 0.023862, , 
22.62, 0.023885, , 
22.65, 0.023986, , 
22.68, 0.024132, , 
22.71, 0.024199, , 
22.74, 0.024230, , 
22.77, 0.024240, , 
22.80, 0.024281, , 
22.83, 0.024316, , 
22.86, 0.024414, , 
22.89, 0.024541, , 
22.92, 0.024662, , 
22.95, 0.024744, , 
22.98, 0.024811, , 
23.01, 0.024954, , 
23.04, 0.025100, , 
23.07, 0.025223, , 
23.10, 0.025356, , 
23.13, 0.025502, , 
23.16, 0.025699, , 
23.20, 0.025820, , 
23.22, 0.026007, , 
23.25, 0.026197, , 
23.28, 0.026400, , 
23.31, 0.026616, , 
23.34, 0.026869, , 
23.37, 0.027237, , 
23.40, 0.027498, , 
23.43, 0.027710, , 
23.46, 0.028072, , 
23.49, 0.028462, , 
23.52, 0.028972, , 
23.55, 0.029350, , 
23.58, 0.029753, , 
23.61, 0.030219, , 
23.64, 0.030663, , 
23.67, 0.031060, , 
23.70, 0.031542, , 
23.73, 0.032046, , 
23.76, 0.032776, , 
23.79, 0.033356, , 
23.82, 0.033987, , 
23.85, 0.034514, , 
23.88, 0.035136, , 
23.91, 0.035865, , 
23.94, 0.036557, , 
23.97, 0.037388, , 
24.00, 0.038082, , 
24.03, 0.038771, , 
24.06, 0.039529, , 
24.09, 0.040287, , 
24.12, 0.041054, , 
24.15, 0.041749, , 
24.18, 0.042523, , 
24.21, 0.043405, , 
24.24, 0.044144, , 
24.27, 0.044864, , 
24.30, 0.045644, , 
24.34, 0.046482, , 
24.36, 0.047033, , 
24.39, 0.047804, , 
24.42, 0.048496, , 
24.45, 0.049171, , 
24.48, 0.049831, , 
24.51, 0.050615, , 
24.54, 0.051309, , 
24.57, 0.051921, , 
24.60, 0.052575, , 
24.63, 0.053076, , 
24.67, 0.053729, , 
24.69, 0.054221, , 
24.72, 0.054776, , 
24.75, 0.055391, , 
24.78, 0.055823, , 
24.81, 0.056200, , 
24.84, 0.056460, , 
24.87, 0.056870, , 
24.90, 0.057276, , 
24.93, 0.057621, , 
24.96, 0.057869, , 
24.99, 0.058148, , 
25.02, 0.058411, , 
25.05, 0.058582, , 
25.08, 0.058751, , 
25.11, 0.058903, , 
25.14, 0.058982, , 
25.17, 0.059011, , 
25.20, 0.059115, , 
25.23, 0.059290, , 
25.26, 0.059385, , 
25.29, 0.059417, , 
25.32, 0.059344, , 
25.35, 0.059214, , 
25.39, 0.059144, , 
25.41, 0.059087, , 
25.44, 0.058995, , 
25.47, 0.058960, , 
25.50, 0.058896, , 
25.53, 0.058684, , 
25.56, 0.058573, , 
25.59, 0.058449, 8, 0.586
25.60, 0.058424, , 
25.62, 0.058291, , 
25.65, 0.058081, , 
25.68, 0.057875, , 
25.71, 0.057761, , 
25.74, 0.057606, , 
25.77, 0.057295, , 
25.80, 0.057006, , 
25.83, 0.056724, , 
25.86, 0.056505, , 
25.89, 0.056235, , 
25.92, 0.055962, , 
25.95, 0.055772, , 
25.98, 0.055525, , 
26.01, 0.055328, , 
26.04, 0.055125, , 
26.07, 0.054913, , 
26.10, 0.054706, , 
26.13, 0.054421, , 
26.16, 0.054193, , 
26.19, 0.053942, , 
26.22, 0.053634, , 
26.25, 0.053301, , 
26.28, 0.053092, , 
26.31, 0.052838, , 
26.34, 0.052572, , 
26.37, 0.052397, , 
26.40, 0.052169, , 
26.43, 0.051874, , 
26.46, 0.051503, , 
26.49, 0.051217, , 
26.52, 0.051024, , 
26.56, 0.050760, , 
26.58, 0.050519, , 
26.61, 0.050174, , 
26.64, 0.049914, , 
26.67, 0.049631, , 
26.70, 0.049365, , 
26.73, 0.049089, , 
26.77, 0.048845, , 
26.79, 0.048575, , 
26.82, 0.048283, , 
26.85, 0.048001, , 
26.88, 0.047798, , 
26.91, 0.047439, , 
26.94, 0.047116, , 
26.97, 0.046865, , 
27.00, 0.046615, , 
27.03, 0.046386, , 
27.06, 0.046037, , 
27.09, 0.045739, , 
