Gradient Profiler Text Data File: 20240506_MV_I_30.csv
Date: 2024-05-06
Time: 16:34:49

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
16.56, 0.074293, , 
16.59, 0.074166, , 
16.62, 0.074011, , 
16.65, 0.073795, , 
16.68, 0.073690, , 
16.71, 0.073484, , 
16.74, 0.073291, , 
16.77, 0.073192, , 
16.80, 0.073097, , 
16.83, 0.072935, , 
16.86, 0.072707, , 
16.89, 0.072625, , 
16.92, 0.072580, , 
16.96, 0.072491, , 
16.98, 0.072406, , 
17.01, 0.072241, , 
17.04, 0.072155, , 
17.07, 0.072070, , 
17.10, 0.071997, , 
17.13, 0.071974, , 
17.17, 0.071997, , 
17.19, 0.071959, , 
17.22, 0.071838, , 
17.25, 0.071743, , 
17.28, 0.071660, , 
17.31, 0.071565, , 
17.34, 0.071470, , 
17.37, 0.071461, , 
17.40, 0.071499, , 
17.43, 0.071426, , 
17.46, 0.071264, , 
17.49, 0.071169, , 
17.52, 0.071099, , 
17.55, 0.071001, , 
17.59, 0.070991, , 
17.61, 0.070896, , 
17.64, 0.070753, , 
17.67, 0.070623, , 
17.70, 0.070541, , 
17.73, 0.070499, , 
17.76, 0.070404, , 
17.79, 0.070284, , 
17.82, 0.070173, , 
17.85, 0.070103, , 
17.88, 0.070039, , 
17.91, 0.070001, , 
17.94, 0.069948, , 
17.97, 0.069875, , 
18.00, 0.069757, , 
18.03, 0.069618, , 
18.06, 0.069535, , 
18.09, 0.069510, , 
18.12, 0.069437, , 
18.15, 0.069291, , 
18.18, 0.069208, , 
18.21, 0.069113, , 
18.24, 0.069082, , 
18.27, 0.068971, , 
18.30, 0.068834, , 
18.33, 0.068755, , 
18.36, 0.068660, , 
18.39, 0.068495, , 
18.42, 0.068292, , 
18.45, 0.068190, , 
18.48, 0.068105, , 
18.51, 0.068013, , 
18.55, 0.067886, , 
18.57, 0.067756, , 
18.60, 0.067626, , 
18.63, 0.067442, , 
18.66, 0.067270, , 
18.69, 0.067182, , 
18.72, 0.067013, , 
18.75, 0.066877, , 
18.78, 0.066722, , 
18.81, 0.066658, , 
18.84, 0.066598, , 
18.87, 0.066519, , 
18.90, 0.066468, , 
18.93, 0.066360, , 
18.96, 0.066240, , 
18.99, 0.066135, , 
19.02, 0.066097, , 
19.05, 0.066065, , 
19.08, 0.065954, , 
19.11, 0.065799, , 
19.14, 0.065707, , 
19.17, 0.065681, , 
19.20, 0.065618, 6, 0.586
19.20, 0.065608, , 
19.23, 0.065551, , 
19.26, 0.065535, , 
19.29, 0.065551, , 
19.32, 0.065500, , 
19.35, 0.065399, , 
19.38, 0.065304, , 
19.41, 0.065180, , 
19.44, 0.065098, , 
19.47, 0.065088, , 
19.50, 0.065101, , 
19.53, 0.065098, , 
19.56, 0.065053, , 
19.59, 0.064996, , 
19.62, 0.064888, , 
19.65, 0.064771, , 
19.68, 0.064625, , 
19.71, 0.064574, , 
19.74, 0.064606, , 
19.77, 0.064682, , 
