Gradient Profiler Text Data File: 2025_1_28_C1_WH.csv
Date: 2025-01-28
Time: 17:17:45

User: Jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
24.00, 0.389184, , 
24.03, 0.398950, , 
24.06, 0.405570, , 
24.09, 0.413160, , 
24.12, 0.421192, , 
24.15, 0.428408, , 
24.18, 0.434666, , 
24.21, 0.441571, , 
24.24, 0.447072, , 
24.27, 0.451703, , 
24.30, 0.456629, , 
24.33, 0.460701, , 
24.36, 0.465123, , 
24.39, 0.468485, , 
24.42, 0.471150, , 
24.45, 0.473966, , 
24.48, 0.476539, , 
24.51, 0.478306, , 
24.54, 0.479714, , 
24.58, 0.480535, , 
24.60, 0.481132, , 
24.63, 0.481525, , 
24.66, 0.481449, , 
24.69, 0.481027, , 
24.72, 0.480580, , 
24.75, 0.479692, , 
24.78, 0.478607, , 
24.81, 0.477186, , 
24.84, 0.475299, , 
24.87, 0.473595, , 
24.90, 0.471191, , 
24.93, 0.468685, , 
24.96, 0.466211, , 
24.99, 0.463604, , 
25.02, 0.460698, , 
25.05, 0.457951, , 
25.08, 0.454028, , 
25.11, 0.450754, , 
25.14, 0.446577, , 
25.17, 0.442834, , 
25.20, 0.439433, , 
25.23, 0.435300, , 
25.26, 0.431237, , 
25.29, 0.426552, , 
25.32, 0.422543, , 
25.35, 0.418746, , 
25.38, 0.414058, , 
25.41, 0.409725, , 
25.44, 0.404568, , 
25.47, 0.400051, , 
25.50, 0.394700, , 
25.53, 0.390579, , 
25.56, 0.385631, , 
25.58, 0.381780, 8, 0.586
25.60, 0.380217, , 
25.62, 0.376293, , 
25.65, 0.370932, , 
25.68, 0.366764, , 
25.71, 0.361740, , 
25.74, 0.356307, , 
25.77, 0.351844, , 
25.80, 0.347311, , 
25.83, 0.343305, , 
25.86, 0.338287, , 
25.89, 0.333786, , 
25.92, 0.328781, , 
25.95, 0.324422, , 
25.98, 0.319341, , 
26.01, 0.315525, , 
26.04, 0.311240, , 
26.08, 0.306469, , 
26.10, 0.303043, , 
26.13, 0.298593, , 
26.16, 0.295009, , 
26.19, 0.290816, , 
26.22, 0.286968, , 
26.25, 0.282753, , 
26.28, 0.279308, , 
26.31, 0.275149, , 
26.34, 0.272587, , 
26.37, 0.268904, , 
26.40, 0.265056, , 
26.43, 0.261685, , 
26.46, 0.257923, , 
26.49, 0.254960, , 
26.52, 0.252178, , 
26.55, 0.248718, , 
26.58, 0.245676, , 
26.61, 0.242345, , 
26.64, 0.239491, , 
26.67, 0.236661, , 
26.70, 0.233531, , 
26.73, 0.230609, , 
26.76, 0.227938, , 
26.79, 0.225176, , 
26.82, 0.222403, , 
26.85, 0.219634, , 
26.88, 0.216979, , 
26.91, 0.213998, , 
26.94, 0.211578, , 
26.97, 0.209589, , 
27.00, 0.206867, , 
27.03, 0.204168, , 
27.06, 0.201358, , 
27.09, 0.199086, , 
27.12, 0.196831, , 
27.15, 0.194265, , 
