Gradient Profiler Text Data File: 20240419_BY4742_40.csv
Date: 2024-04-19
Time: 15:29:36

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
24.18, 0.470106, , 
24.21, 0.471216, , 
24.24, 0.472136, , 
24.27, 0.472574, , 
24.30, 0.472869, , 
24.33, 0.472939, , 
24.36, 0.472542, , 
24.39, 0.471981, , 
24.42, 0.471422, , 
24.45, 0.470614, , 
24.48, 0.469478, , 
24.51, 0.468244, , 
24.54, 0.466906, , 
24.57, 0.465006, , 
24.60, 0.463172, , 
24.63, 0.461187, , 
24.66, 0.458941, , 
24.69, 0.457215, , 
24.72, 0.454519, , 
24.75, 0.452162, , 
24.78, 0.449235, , 
24.81, 0.446494, , 
24.84, 0.443690, , 
24.87, 0.440452, , 
24.90, 0.438136, , 
24.93, 0.434546, , 
24.96, 0.431313, , 
24.99, 0.428164, , 
25.02, 0.424529, , 
25.05, 0.421198, , 
25.08, 0.417779, , 
25.11, 0.414397, , 
25.14, 0.410509, , 
25.17, 0.406997, , 
25.20, 0.402785, , 
25.23, 0.399153, , 
25.26, 0.396086, , 
25.29, 0.391747, , 
25.32, 0.388023, , 
25.35, 0.383636, , 
25.38, 0.379928, , 
25.41, 0.376084, , 
25.44, 0.371576, , 
25.47, 0.368468, , 
25.50, 0.363995, , 
25.53, 0.360348, , 
25.56, 0.356012, , 
25.59, 0.352164, 8, 0.585
25.59, 0.351555, , 
25.62, 0.347819, , 
25.66, 0.343349, , 
25.68, 0.340174, , 
25.71, 0.336390, , 
25.74, 0.332051, , 
25.77, 0.328232, , 
25.80, 0.323943, , 
25.83, 0.320232, , 
25.86, 0.317187, , 
25.89, 0.312978, , 
25.92, 0.309235, , 
25.95, 0.305632, , 
25.98, 0.301461, , 
26.01, 0.297794, , 
26.04, 0.293747, , 
26.07, 0.290416, , 
26.10, 0.287568, , 
26.13, 0.283527, , 
26.16, 0.280199, , 
26.19, 0.276453, , 
26.22, 0.273129, , 
26.25, 0.269757, , 
26.29, 0.266059, , 
26.31, 0.263857, , 
26.34, 0.260419, , 
26.37, 0.256714, , 
26.40, 0.253742, , 
26.43, 0.250767, , 
26.46, 0.247192, , 
26.49, 0.244198, , 
26.52, 0.240988, , 
26.55, 0.238190, , 
26.58, 0.235865, , 
26.61, 0.232658, , 
26.64, 0.230060, , 
26.67, 0.227050, , 
26.70, 0.224379, , 
26.73, 0.221842, , 
26.76, 0.218975, , 
26.79, 0.216983, , 
26.82, 0.214080, , 
26.85, 0.211651, , 
26.88, 0.209398, , 
26.91, 0.206677, , 
26.94, 0.204216, , 
26.97, 0.201497, , 
27.00, 0.199648, , 
27.03, 0.197450, , 
27.06, 0.194744, , 
27.09, 0.192632, , 
27.12, 0.190230, , 
27.15, 0.188181, , 
27.18, 0.186024, , 
27.21, 0.183918, , 
