Gradient Profiler Text Data File: 5-C5_eIF3b_DMSO_061825.csv
Date: 2025-06-18
Time: 15:13:16

User: Karen
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
22.32, 0.122170, , 
22.35, 0.122662, , 
22.38, 0.123464, , 
22.39, 0.123705, 7, 0.588
22.41, 0.124261, , 
22.44, 0.125174, , 
22.47, 0.126132, , 
22.50, 0.127318, , 
22.53, 0.128327, , 
22.56, 0.129951, , 
22.59, 0.131331, , 
22.62, 0.132815, , 
22.65, 0.134506, , 
22.68, 0.136377, , 
22.71, 0.138747, , 
22.74, 0.140910, , 
22.77, 0.143267, , 
22.80, 0.146280, , 
22.83, 0.149094, , 
22.86, 0.152101, , 
22.89, 0.155320, , 
22.92, 0.158771, , 
22.95, 0.163129, , 
22.98, 0.167142, , 
23.01, 0.172166, , 
23.05, 0.176699, , 
23.07, 0.181400, , 
23.10, 0.186329, , 
23.13, 0.191534, , 
23.16, 0.197012, , 
23.19, 0.203692, , 
23.22, 0.209655, , 
23.25, 0.215822, , 
23.28, 0.223311, , 
23.31, 0.229940, , 
23.34, 0.236687, , 
23.37, 0.243516, , 
23.40, 0.250469, , 
23.43, 0.257425, , 
23.46, 0.265719, , 
23.49, 0.272939, , 
23.52, 0.281338, , 
23.55, 0.288526, , 
23.58, 0.295707, , 
23.62, 0.304065, , 
23.64, 0.309961, , 
